,alpha
2328,1.1727427166166766
2329,1.1727427166166766
2330,1.1727427166166766
2331,1.1727427166166766
2332,1.1816019200371861
2333,1.1787680416830055
2334,1.1787680416830055
2335,1.174880077168316
2336,1.174880077168316
2337,1.174594696199765
2338,1.174594696199765
2339,1.174594696199765
2340,1.174594696199765
2341,1.174594696199765
2342,1.174594696199765
2343,1.174594696199765
2344,1.1718872594066823
2345,1.178233143518874
2346,1.178233143518874
2347,1.180535559380868
2348,1.1836875133908706
2349,1.1768517519471244
2350,1.1768517519471244
2351,1.1768517519471244
2352,1.1724754305562228
2353,1.1608756206611222
2354,1.1608756206611222
2355,1.1608756206611222
2356,1.1608756206611222
2357,1.1608756206611222
2358,1.1608756206611222
2359,1.1608756206611222
2360,1.1608756206611222
2361,1.1608756206611222
2362,1.162228386885831
2363,1.1726051909216986
2364,1.1670725052919357
2365,1.1670725052919357
2366,1.1670725052919357
2367,1.1670725052919357
2368,1.1753136697883158
2369,1.1661078307501367
2370,1.1681539705463067
2371,1.1681539705463067
2372,1.1681539705463067
2373,1.1681539705463067
2374,1.1681539705463067
2375,1.1718766651530406
2376,1.1718766651530406
2377,1.1711654680590555
2378,1.1711654680590555
2379,1.1619245874402062
2380,1.1619245874402062
2381,1.1619245874402062
2382,1.1619245874402062
2383,1.1619245874402062
2384,1.1619245874402062
2385,1.1619245874402062
2386,1.1619245874402062
2387,1.1542544545646123
2388,1.1542544545646123
2389,1.163074397937889
2390,1.1635390942210038
2391,1.1635390942210038
2392,1.178310184515702
2393,1.178310184515702
2394,1.178310184515702
2395,1.1818911902287172
2396,1.1818911902287172
2397,1.1732903110729096
2398,1.1732903110729096
2399,1.1850382137285258
2400,1.1850382137285258
2401,1.1850382137285258
2402,1.1850382137285258
2403,1.1850382137285258
2404,1.1850382137285258
2405,1.1850382137285258
2406,1.1869415033728339
2407,1.1889727620109392
2408,1.1889727620109392
2409,1.1788947934465765
2410,1.1747289751217502
2411,1.169544769432483
2412,1.1676192154529585
2413,1.1716172673734708
2414,1.1716172673734708
2415,1.1716172673734708
2416,1.1682070744099269
2417,1.1682070744099269
2418,1.1645988173203217
2419,1.1645988173203217
2420,1.1645988173203217
2421,1.1607043620292385
2422,1.1607043620292385
2423,1.1607043620292385
2424,1.1607043620292385
2425,1.1609357055068765
2426,1.158266025888164
2427,1.1623301400402062
2428,1.1620177079139395
2429,1.1620177079139395
2430,1.1620177079139395
2431,1.1620177079139395
2432,1.1723678972509357
2433,1.1723678972509357
2434,1.1697532529539858
2435,1.1697532529539858
2436,1.1709782527576669
2437,1.1688328592579118
2438,1.1688328592579118
2439,1.1688328592579118
2440,1.1688328592579118
2441,1.1688328592579118
2442,1.1688328592579118
2443,1.1688328592579118
2444,1.1688328592579118
2445,1.1688328592579118
2446,1.1742142296022624
2447,1.1759194777361721
2448,1.1759194777361721
2449,1.1782872772724087
2450,1.1782872772724087
2451,1.181659710500335
2452,1.1848465996952084
2453,1.1794915518288067
2454,1.1794915518288067
2455,1.1786441390912448
2456,1.1755638318665809
2457,1.1755638318665809
2458,1.1777618957231568
2459,1.1777618957231568
2460,1.1836083118059921
2461,1.177401902545645
2462,1.1792402890186546
2463,1.1792402890186546
2464,1.1792402890186546
2465,1.1792402890186546
2466,1.1792402890186546
2467,1.1867097830304312
2468,1.1867097830304312
2469,1.1827000202033537
2470,1.1840760780338169
2471,1.1840760780338169
2472,1.1780857525527442
2473,1.166506887709766
2474,1.166506887709766
2475,1.1819238485773274
2476,1.1774352454970596
2477,1.1718570000527757
2478,1.1798686057345071
2479,1.1854233396197331
2480,1.1722685905010701
2481,1.1693907234058418
2482,1.172292918918738
2483,1.172292918918738
2484,1.172292918918738
2485,1.1739349834749864
2486,1.1740551076365457
2487,1.1740551076365457
2488,1.1740551076365457
2489,1.1740551076365457
2490,1.1856907530214493
2491,1.1840192427334397
2492,1.1840192427334397
2493,1.1840192427334397
2494,1.1840192427334397
2495,1.1840192427334397
2496,1.169806689223374
2497,1.169806689223374
2498,1.1823626440759352
2499,1.1795566121040344
2500,1.175449170857807
2501,1.175449170857807
2502,1.1738791054924556
2503,1.1773183468131152
2504,1.1685641719223194
2505,1.1634737014588774
2506,1.1634737014588774
2507,1.1675432897434423
2508,1.1675432897434423
2509,1.1686453023286667
2510,1.1764322141713561
2511,1.1702319753478476
2512,1.1749887757107687
2513,1.1749887757107687
2514,1.1749887757107687
2515,1.1749887757107687
2516,1.1749887757107687
2517,1.1774982228324882
2518,1.1794133920667216
2519,1.1794133920667216
2520,1.1794133920667216
2521,1.1794133920667216
2522,1.1794133920667216
2523,1.1794133920667216
2524,1.1759529274066647
2525,1.1759529274066647
2526,1.163845420282563
2527,1.1642930396723568
2528,1.1631204506068091
2529,1.1631204506068091
2530,1.1631204506068091
2531,1.1650260515874693
2532,1.1650260515874693
2533,1.1650260515874693
2534,1.1650260515874693
2535,1.1650260515874693
2536,1.1637024797626823
2537,1.1661434440186702
2538,1.1661434440186702
2539,1.1661434440186702
2540,1.1576277032388815
2541,1.1688732248652056
2542,1.1688732248652056
2543,1.1691694924128175
2544,1.1691694924128175
2545,1.1691694924128175
2546,1.1713007252817078
2547,1.1713007252817078
2548,1.1713007252817078
2549,1.1695834294749379
2550,1.1695834294749379
2551,1.1695834294749379
2552,1.1695834294749379
2553,1.1695834294749379
2554,1.1699040341543103
2555,1.1717037962457686
2556,1.1811950322624272
2557,1.1773424054501642
2558,1.1773424054501642
2559,1.1773424054501642
2560,1.1720345185421368
2561,1.1720345185421368
2562,1.1650327597118657
2563,1.1675989950347894
2564,1.1675989950347894
2565,1.1675989950347894
2566,1.1675989950347894
2567,1.1675989950347894
2568,1.1707907446504087
2569,1.1707907446504087
2570,1.1689050970979789
2571,1.1689050970979789
2572,1.1655512142922335
2573,1.1655512142922335
2574,1.1655512142922335
2575,1.157579284571855
2576,1.157579284571855
2577,1.157579284571855
2578,1.1640707273522586
2579,1.16943239870305
2580,1.1718394133827046
2581,1.1775104695338823
2582,1.1775104695338823
2583,1.1667309292128032
2584,1.1667309292128032
2585,1.1641956697206124
2586,1.1641956697206124
2587,1.1661168875002061
2588,1.1661168875002061
2589,1.160150769920554
2590,1.1652412503996676
2591,1.1685809966692795
2592,1.1638058537317282
2593,1.1638058537317282
2594,1.1667273106612042
2595,1.1790219622625715
2596,1.1674453661588104
2597,1.1674453661588104
2598,1.1674453661588104
2599,1.1711077545232935
2600,1.1711077545232935
2601,1.1711077545232935
2602,1.1711077545232935
2603,1.1711077545232935
2604,1.1711077545232935
2605,1.1729520873155102
2606,1.1729520873155102
2607,1.1808092371564944
2608,1.1808092371564944
2609,1.1883032296916636
2610,1.1818589638197237
2611,1.1838674169644643
2612,1.177565253307332
2613,1.173188482617759
2614,1.1733845733294304
2615,1.1733845733294304
2616,1.1763798119420923
2617,1.1733059308791727
2618,1.173525480088535
2619,1.173525480088535
2620,1.1860210292572206
2621,1.179656978229891
2622,1.179656978229891
2623,1.179656978229891
2624,1.1770197746837112
2625,1.1770197746837112
2626,1.1834611086453617
2627,1.1834611086453617
2628,1.1834611086453617
2629,1.1834611086453617
2630,1.1834611086453617
2631,1.1834611086453617
2632,1.1821418225011435
2633,1.1821418225011435
2634,1.1819632431832867
2635,1.1809292698126819
2636,1.182717495583655
2637,1.1821830712637984
2638,1.1743132704844885
2639,1.1743132704844885
2640,1.1743132704844885
2641,1.1804570931830713
2642,1.1804570931830713
2643,1.1804570931830713
2644,1.1762420121896022
2645,1.181560378716262
2646,1.1804424664695117
2647,1.1777662314214559
2648,1.1747424788200755
2649,1.1747424788200755
2650,1.1704285285927931
2651,1.1735187972982613
2652,1.1735187972982613
2653,1.1735187972982613
2654,1.1735187972982613
2655,1.1724168693019315
2656,1.1724168693019315
2657,1.1724168693019315
2658,1.1724168693019315
2659,1.1724168693019315
2660,1.1724168693019315
2661,1.1724168693019315
2662,1.1724168693019315
2663,1.1724168693019315
2664,1.1724168693019315
2665,1.1715044117921134
2666,1.1715044117921134
2667,1.1715044117921134
2668,1.1715044117921134
2669,1.1715044117921134
2670,1.1715044117921134
2671,1.1811462177571
2672,1.1771506993198144
2673,1.1771506993198144
2674,1.1771506993198144
2675,1.1771506993198144
2676,1.1771506993198144
2677,1.1771506993198144
2678,1.173087648659512
2679,1.173087648659512
2680,1.173087648659512
2681,1.173087648659512
2682,1.173087648659512
2683,1.173087648659512
2684,1.173087648659512
2685,1.173087648659512
2686,1.173087648659512
2687,1.1765768249762825
2688,1.1765768249762825
2689,1.1765768249762825
2690,1.1765768249762825
2691,1.1775467245594786
2692,1.1817893908921107
2693,1.1817893908921107
2694,1.1749043518962703
2695,1.173744906871181
2696,1.173744906871181
2697,1.1740785188871625
2698,1.1740785188871625
2699,1.1740785188871625
2700,1.1716703751414286
2701,1.1654523458039652
2702,1.163239335663639
2703,1.163239335663639
2704,1.168725663573473
2705,1.1657323928315515
2706,1.1785061472110847
2707,1.1785061472110847
2708,1.1741963722913624
2709,1.1741963722913624
2710,1.1817036187552294
2711,1.17942527219708
2712,1.177878071852171
2713,1.177878071852171
2714,1.1761108314133337
2715,1.1761108314133337
2716,1.1761108314133337
2717,1.1761108314133337
2718,1.1701894432301099
2719,1.1707435338136698
2720,1.1700643237963388
2721,1.1700643237963388
2722,1.1700643237963388
2723,1.1734295113245556
2724,1.1734295113245556
2725,1.1817938430045318
2726,1.1817938430045318
2727,1.1817938430045318
2728,1.1817938430045318
2729,1.1817938430045318
2730,1.1817938430045318
2731,1.1817938430045318
2732,1.1817938430045318
2733,1.1817938430045318
2734,1.1756458507079124
2735,1.1718660381830306
2736,1.177985080919638
2737,1.177985080919638
2738,1.177985080919638
2739,1.177985080919638
2740,1.177985080919638
2741,1.1769964058177393
2742,1.1755571662872955
2743,1.1710011228110366
2744,1.1766358441143716
2745,1.1826773507532524
2746,1.1714152007288672
2747,1.1714152007288672
2748,1.1714152007288672
2749,1.1714152007288672
2750,1.1668202300562172
2751,1.179993196898601
2752,1.1754008550861517
2753,1.1764037107693028
2754,1.1764037107693028
2755,1.1731369268914298
2756,1.1731369268914298
2757,1.1731369268914298
2758,1.1781004618296274
2759,1.1827357349655614
2760,1.1848185354028096
2761,1.1739119227682482
2762,1.1739119227682482
2763,1.1739119227682482
2764,1.1782177516172123
2765,1.1782177516172123
2766,1.1796832639273869
2767,1.1796832639273869
2768,1.1796832639273869
2769,1.1789266088215666
2770,1.1698144808435764
2771,1.1639687493371416
2772,1.1639687493371416
2773,1.1639687493371416
2774,1.1639687493371416
2775,1.1639687493371416
2776,1.1639687493371416
2777,1.1589947517258774
2778,1.159756442212629
2779,1.159756442212629
2780,1.159756442212629
2781,1.159756442212629
2782,1.1603787970701387
2783,1.1603787970701387
2784,1.1603787970701387
2785,1.1603787970701387
2786,1.1601055979478774
2787,1.1718358945298826
2788,1.1622108656798618
2789,1.1622108656798618
2790,1.174639849024661
2791,1.174639849024661
2792,1.174639849024661
2793,1.1731702977502305
2794,1.1731702977502305
2795,1.1749468437038773
2796,1.1749468437038773
2797,1.1749468437038773
2798,1.1749468437038773
2799,1.1691313667037937
2800,1.1691313667037937
2801,1.1790063648565636
2802,1.1737565023986136
2803,1.1704578052825187
2804,1.1704578052825187
2805,1.1704578052825187
2806,1.169227378456663
2807,1.1648716935782653
2808,1.1648716935782653
2809,1.1648716935782653
2810,1.1651714242271123
2811,1.1632377399526577
2812,1.1632377399526577
2813,1.1757408741700377
2814,1.1757408741700377
2815,1.1757408741700377
2816,1.181280535283662
2817,1.1831513713650432
2818,1.1784484049243198
2819,1.1784484049243198
2820,1.1749747461179842
2821,1.1749747461179842
2822,1.175037988741113
2823,1.175037988741113
2824,1.1703464761562477
2825,1.1703464761562477
2826,1.1703464761562477
2827,1.1703464761562477
2828,1.1713279295282175
2829,1.1713279295282175
2830,1.1763884835972804
2831,1.1763884835972804
2832,1.1763884835972804
2833,1.1763884835972804
2834,1.1763884835972804
2835,1.1763884835972804
2836,1.1763884835972804
2837,1.176590087387295
2838,1.176590087387295
2839,1.1771711765184982
2840,1.175841567090258
2841,1.175841567090258
2842,1.175841567090258
2843,1.175841567090258
2844,1.175841567090258
2845,1.1686874280079274
2846,1.1686874280079274
2847,1.1686874280079274
2848,1.1712688907333577
2849,1.1712688907333577
2850,1.1712688907333577
2851,1.1684393507828474
2852,1.1684393507828474
2853,1.1684393507828474
2854,1.1703522901731331
2855,1.1757122110607603
2856,1.1757122110607603
2857,1.1895810190255278
2858,1.1930180732958475
2859,1.1930180732958475
2860,1.1859336745278712
2861,1.1859336745278712
2862,1.1869428129393167
2863,1.1775191056175085
2864,1.1737697866054637
2865,1.1737697866054637
2866,1.1737697866054637
2867,1.1609437546769605
2868,1.160549639954535
2869,1.160549639954535
2870,1.1618110840127598
2871,1.1618110840127598
2872,1.1618110840127598
2873,1.1618110840127598
2874,1.1624169883382978
2875,1.1690119872467817
2876,1.1617920657390721
2877,1.1700680873134572
2878,1.1700680873134572
2879,1.1841063686039872
2880,1.173169015411159
2881,1.1793975932939316
2882,1.1835924744882929
2883,1.185837993018027
2884,1.1877688306370144
2885,1.1877688306370144
2886,1.185764892998887
2887,1.185764892998887
2888,1.183280842129738
2889,1.1839875145169594
2890,1.1805765835933324
2891,1.1805765835933324
2892,1.1767582202306728
2893,1.1817377256619248
2894,1.1817377256619248
2895,1.1817377256619248
2896,1.1817377256619248
2897,1.1817377256619248
2898,1.1817377256619248
2899,1.1802775219718704
2900,1.1802775219718704
2901,1.174919259185572
2902,1.174919259185572
2903,1.1703244232397523
2904,1.167735370744325
2905,1.1575131231235842
2906,1.1560299013032205
2907,1.1560299013032205
2908,1.1560299013032205
2909,1.1560299013032205
2910,1.1560299013032205
2911,1.1560299013032205
2912,1.1637373083556504
2913,1.1637373083556504
2914,1.1637373083556504
2915,1.1741308914061805
2916,1.1698130909517437
2917,1.1688285971654533
2918,1.1688285971654533
2919,1.1688285971654533
2920,1.1736993165696228
2921,1.1736993165696228
2922,1.1770134032309925
2923,1.1770134032309925
2924,1.1770134032309925
2925,1.1806201864091228
2926,1.1806201864091228
2927,1.1674741228124732
2928,1.170323953553305
2929,1.170323953553305
2930,1.1785127559322164
2931,1.1785127559322164
2932,1.1785127559322164
2933,1.1744325675510687
2934,1.1677099713308514
2935,1.1677099713308514
2936,1.1709831863772755
2937,1.1709831863772755
2938,1.1701406381341946
2939,1.1701406381341946
2940,1.1680408047166824
2941,1.1680408047166824
2942,1.1680408047166824
2943,1.1689402284159458
2944,1.1689402284159458
2945,1.1689402284159458
2946,1.170276242976219
2947,1.170276242976219
2948,1.170276242976219
2949,1.170276242976219
2950,1.177444791786321
2951,1.1783185755060315
2952,1.1808020249009432
2953,1.1808020249009432
2954,1.1803185431558207
2955,1.1803185431558207
2956,1.1824405403493787
2957,1.1824405403493787
2958,1.173846653351358
2959,1.1727752777377756
2960,1.1727752777377756
2961,1.1727752777377756
2962,1.1727752777377756
2963,1.177327784711225
2964,1.177327784711225
2965,1.177327784711225
2966,1.1880209000981685
2967,1.1854692181096438
2968,1.1854692181096438
2969,1.1854692181096438
2970,1.1854692181096438
2971,1.1822808738770678
2972,1.1822808738770678
2973,1.1822808738770678
2974,1.1822808738770678
2975,1.1779374581487225
2976,1.1779374581487225
2977,1.1779374581487225
2978,1.1779374581487225
2979,1.1813590199547932
2980,1.1718554236568632
2981,1.1718554236568632
2982,1.1718554236568632
2983,1.1623689491993374
2984,1.1623689491993374
2985,1.1623689491993374
2986,1.1623689491993374
2987,1.1717371995307124
2988,1.168796510256594
2989,1.1708601273021921
2990,1.1708601273021921
2991,1.1708601273021921
2992,1.1708601273021921
2993,1.1708601273021921
2994,1.1708601273021921
2995,1.1708601273021921
2996,1.1534146633538167
2997,1.1534146633538167
2998,1.1534146633538167
2999,1.1501642831229568
3000,1.1501642831229568
3001,1.1501642831229568
3002,1.1501642831229568
3003,1.1475796454672924
3004,1.1475796454672924
3005,1.1475796454672924
3006,1.1475796454672924
3007,1.1475796454672924
3008,1.1475796454672924
3009,1.1537186078257387
3010,1.1606324153428909
3011,1.170208389565414
3012,1.170208389565414
3013,1.170208389565414
3014,1.1724039985438512
3015,1.1718095539853317
3016,1.1718095539853317
3017,1.1662837689040721
3018,1.1662837689040721
3019,1.1662837689040721
3020,1.1631583762546955
3021,1.1631583762546955
3022,1.1631583762546955
3023,1.1631583762546955
3024,1.1711261273656222
3025,1.182679132582707
3026,1.1825109488701004
3027,1.1825109488701004
3028,1.1902185779287953
3029,1.1902185779287953
3030,1.1830563507080352
3031,1.1830563507080352
3032,1.1830563507080352
3033,1.1830563507080352
3034,1.1830563507080352
3035,1.1830563507080352
3036,1.1830563507080352
3037,1.1830563507080352
3038,1.173116929469412
3039,1.173116929469412
3040,1.179335936700801
3041,1.1859396544827532
3042,1.1859396544827532
3043,1.1859396544827532
3044,1.1864894653693465
3045,1.1864894653693465
3046,1.1768914381078621
3047,1.1768914381078621
3048,1.1894951008823265
3049,1.1894951008823265
3050,1.1738940972106537
3051,1.174971106912313
3052,1.174971106912313
3053,1.174971106912313
3054,1.174971106912313
3055,1.174971106912313
3056,1.1710372421346948
3057,1.1710372421346948
3058,1.1869764558575593
3059,1.178573125197277
3060,1.178573125197277
3061,1.178573125197277
3062,1.178573125197277
3063,1.178573125197277
3064,1.178573125197277
3065,1.1774468262167808
3066,1.17449158812147
3067,1.17449158812147
3068,1.17449158812147
3069,1.17449158812147
3070,1.179057480051516
3071,1.185523198213107
3072,1.183374221001576
3073,1.183374221001576
3074,1.183374221001576
3075,1.183374221001576
3076,1.183374221001576
3077,1.1808980130962046
3078,1.1809793004991083
3079,1.1809793004991083
3080,1.1809793004991083
3081,1.1809793004991083
3082,1.1706567227332416
3083,1.1706567227332416
3084,1.1761497101123417
3085,1.1761497101123417
3086,1.17679090098995
3087,1.1750113493601455
3088,1.1750113493601455
3089,1.1750113493601455
3090,1.176997921266008
3091,1.176997921266008
3092,1.176997921266008
3093,1.1687251186716197
3094,1.175395843480059
3095,1.175395843480059
3096,1.175395843480059
3097,1.175395843480059
3098,1.175395843480059
3099,1.1765642748072522
3100,1.1765642748072522
3101,1.1765642748072522
3102,1.1765642748072522
3103,1.1732964113665731
3104,1.1732964113665731
3105,1.1732964113665731
3106,1.1732964113665731
3107,1.1703142547370569
3108,1.1703142547370569
3109,1.1703142547370569
3110,1.1752380748100335
3111,1.1752380748100335
3112,1.1748254692671836
3113,1.1748254692671836
3114,1.1732961253297844
3115,1.1732961253297844
3116,1.1732961253297844
3117,1.1732961253297844
3118,1.1732961253297844
3119,1.1732961253297844
3120,1.169678055152725
3121,1.169678055152725
3122,1.1680489006724113
3123,1.1714488740523286
3124,1.1744682875600614
3125,1.1666409412984549
3126,1.1666409412984549
3127,1.1658070856769895
3128,1.1658070856769895
3129,1.1658070856769895
3130,1.1730069926059048
3131,1.175378792336748
3132,1.175378792336748
3133,1.175378792336748
3134,1.175378792336748
3135,1.175378792336748
3136,1.1840961708091124
3137,1.1840961708091124
3138,1.1797032872552764
3139,1.1797032872552764
3140,1.1797032872552764
3141,1.1797032872552764
3142,1.1707564176492273
3143,1.1781772566407969
3144,1.1781772566407969
3145,1.1784356362634199
3146,1.176984757357784
3147,1.176984757357784
3148,1.1719826677126945
3149,1.1719826677126945
3150,1.1719826677126945
3151,1.1796133490988476
3152,1.1796133490988476
3153,1.1796133490988476
3154,1.1715031698294232
3155,1.1715031698294232
3156,1.1670813097850365
3157,1.1670813097850365
3158,1.1670813097850365
3159,1.17429280088009
3160,1.17429280088009
3161,1.17429280088009
3162,1.17429280088009
3163,1.1807438848214524
3164,1.1807438848214524
3165,1.1807438848214524
3166,1.1807438848214524
3167,1.1807438848214524
3168,1.1807438848214524
3169,1.1807438848214524
3170,1.1807438848214524
3171,1.1807438848214524
3172,1.1807438848214524
3173,1.1837717717376288
3174,1.1793696415041528
3175,1.1793696415041528
3176,1.1793696415041528
3177,1.1793696415041528
3178,1.1793696415041528
3179,1.1740954404336807
3180,1.1856648923764013
3181,1.185529805265473
3182,1.1776459638662289
3183,1.1776459638662289
3184,1.1776459638662289
3185,1.1776459638662289
3186,1.1776459638662289
3187,1.1776459638662289
3188,1.1776459638662289
3189,1.1765617079457151
3190,1.1765617079457151
3191,1.1881872473865402
3192,1.1881872473865402
3193,1.1849532304327146
3194,1.1849532304327146
3195,1.1849532304327146
3196,1.1896023063486119
3197,1.1911798189948914
3198,1.1920124958318994
3199,1.1920124958318994
3200,1.1896320995219434
3201,1.1961835655876987
3202,1.1961835655876987
3203,1.1961835655876987
3204,1.1989591675293758
3205,1.1989591675293758
3206,1.1989591675293758
3207,1.1877329070101705
3208,1.177801602067162
3209,1.1732614093794613
3210,1.169255847782031
3211,1.166307655958948
3212,1.1669801769424588
3213,1.1701514183651354
3214,1.1701514183651354
3215,1.1701514183651354
3216,1.1701514183651354
3217,1.1717888868707365
3218,1.1682005297086495
3219,1.1682005297086495
3220,1.1682005297086495
3221,1.1599768118159062
3222,1.1599768118159062
3223,1.1585015756951604
3224,1.1604774849155808
3225,1.1604774849155808
3226,1.1604774849155808
3227,1.1604774849155808
3228,1.1604774849155808
3229,1.1604774849155808
3230,1.1641999416207314
3231,1.1641999416207314
3232,1.1641999416207314
3233,1.1601935618962573
3234,1.1601935618962573
3235,1.1601935618962573
3236,1.1601935618962573
3237,1.1601935618962573
3238,1.1601935618962573
3239,1.1601935618962573
3240,1.1689826579716303
3241,1.1634137464796175
3242,1.1634137464796175
3243,1.1687314599417347
3244,1.1687314599417347
3245,1.1687314599417347
3246,1.1687314599417347
3247,1.1687314599417347
3248,1.1664332669232262
3249,1.1676175825448398
3250,1.174166940493606
3251,1.174166940493606
3252,1.177125656364329
3253,1.177125656364329
3254,1.177125656364329
3255,1.177125656364329
3256,1.1644697603522822
3257,1.1644697603522822
3258,1.1644697603522822
3259,1.1737525123982255
3260,1.1822676176302558
3261,1.1822676176302558
3262,1.1822676176302558
3263,1.1807571159535233
3264,1.1807571159535233
3265,1.1807571159535233
3266,1.1807571159535233
3267,1.1828333808759353
3268,1.1774076610394684
3269,1.1774076610394684
3270,1.1727489577324832
3271,1.1660072283590839
3272,1.1736335542944538
3273,1.1719586597356133
3274,1.1666056807858813
3275,1.1666056807858813
3276,1.1666056807858813
3277,1.1666056807858813
3278,1.1774849363308606
3279,1.167960202099133
3280,1.1737257069558724
3281,1.166126500975738
3282,1.166126500975738
3283,1.166126500975738
3284,1.166126500975738
3285,1.166126500975738
3286,1.1609203276921984
3287,1.1609203276921984
3288,1.1609203276921984
3289,1.1609203276921984
3290,1.1609203276921984
3291,1.1609203276921984
3292,1.1609203276921984
3293,1.1745410549076203
3294,1.1718012246673946
3295,1.1696357931481989
3296,1.1696357931481989
3297,1.1765420398548259
3298,1.1765420398548259
3299,1.1765420398548259
3300,1.1679047695282754
3301,1.1781305808612272
3302,1.1781305808612272
3303,1.1781305808612272
3304,1.1781305808612272
3305,1.1781305808612272
3306,1.1776577772106407
3307,1.1776577772106407
3308,1.173162224588317
3309,1.173162224588317
3310,1.173162224588317
3311,1.1723220964179928
3312,1.1723220964179928
3313,1.1649557886664854
3314,1.1649557886664854
3315,1.1649557886664854
3316,1.1649557886664854
3317,1.1649557886664854
3318,1.1648717391707057
3319,1.1648717391707057
3320,1.1648717391707057
3321,1.1648717391707057
3322,1.1636779259945456
3323,1.1636779259945456
3324,1.1636779259945456
3325,1.1636779259945456
3326,1.1636779259945456
3327,1.1636779259945456
3328,1.163719369640742
3329,1.1669732416415197
3330,1.1669732416415197
3331,1.1669732416415197
3332,1.1669732416415197
3333,1.1669732416415197
3334,1.1698093893738883
3335,1.1698093893738883
3336,1.1698093893738883
3337,1.1698093893738883
3338,1.16590776679447
3339,1.16590776679447
3340,1.16590776679447
3341,1.16590776679447
3342,1.165532832199953
3343,1.165532832199953
3344,1.165532832199953
3345,1.165532832199953
3346,1.165532832199953
3347,1.165532832199953
3348,1.165532832199953
3349,1.165532832199953
3350,1.1766821201782447
3351,1.18538155740928
3352,1.18538155740928
3353,1.18538155740928
3354,1.175783320157523
3355,1.175783320157523
3356,1.175783320157523
3357,1.1811756186936986
3358,1.1844241561545092
3359,1.1778586862260518
3360,1.1864908198710533
3361,1.1864244963319155
3362,1.1784174189110443
3363,1.1784174189110443
3364,1.1784174189110443
3365,1.1784174189110443
3366,1.1784174189110443
3367,1.1784174189110443
3368,1.1884845151579526
3369,1.1888327546568398
3370,1.1888327546568398
3371,1.1888327546568398
3372,1.1894055862800859
3373,1.1894055862800859
3374,1.1894055862800859
3375,1.1894055862800859
3376,1.1891385555724436
3377,1.1891385555724436
3378,1.1930815485610264
3379,1.1923369126875347
3380,1.1923369126875347
3381,1.1776860720089635
3382,1.1798843681300784
3383,1.174206899882789
3384,1.1834629646013897
3385,1.1786294692309296
3386,1.1751854113784652
3387,1.1751854113784652
3388,1.1751854113784652
3389,1.1751854113784652
3390,1.1751854113784652
3391,1.1751854113784652
3392,1.1751854113784652
3393,1.1751854113784652
3394,1.1751854113784652
3395,1.1751854113784652
3396,1.1759873365935907
3397,1.1759873365935907
3398,1.1759873365935907
3399,1.170903736857605
3400,1.1747741313508482
3401,1.1747741313508482
3402,1.166944390699034
3403,1.1754095051235383
3404,1.1754095051235383
3405,1.172332703548313
3406,1.1755885633305008
3407,1.174446299937029
3408,1.174446299937029
3409,1.174446299937029
3410,1.174446299937029
3411,1.174446299937029
3412,1.176536827441076
3413,1.176536827441076
3414,1.176536827441076
3415,1.176536827441076
3416,1.176536827441076
3417,1.172000077627232
3418,1.172000077627232
3419,1.1756791797728423
3420,1.1756791797728423
3421,1.1756791797728423
3422,1.1756791797728423
3423,1.1792142787797932
3424,1.1792142787797932
3425,1.1792142787797932
3426,1.1792142787797932
3427,1.1874839814384162
3428,1.1874839814384162
3429,1.1874839814384162
3430,1.1968659061593376
3431,1.1968659061593376
3432,1.1897478787769502
3433,1.1837745227249719
3434,1.1837745227249719
3435,1.1837745227249719
3436,1.1788433856180294
3437,1.169161312937754
3438,1.1715875344300282
3439,1.1690289770524136
3440,1.1690289770524136
3441,1.1690289770524136
3442,1.1653243467648926
3443,1.1653243467648926
3444,1.1653243467648926
3445,1.1653243467648926
3446,1.1653243467648926
3447,1.1678420422921363
3448,1.1700857127416995
3449,1.1725046825919707
3450,1.1725046825919707
3451,1.1725046825919707
3452,1.1725046825919707
3453,1.1722684719713587
3454,1.1722684719713587
3455,1.1722684719713587
3456,1.1722684719713587
3457,1.1684991707878003
3458,1.1684991707878003
3459,1.175422898072675
3460,1.1728407204185827
3461,1.1686007381935366
3462,1.1686007381935366
3463,1.1686007381935366
3464,1.1686007381935366
3465,1.164101405333412
3466,1.1645876100127561
3467,1.1646661976638797
3468,1.161551178789212
3469,1.1645965696585363
3470,1.1641925803150401
3471,1.1641925803150401
3472,1.1641925803150401
3473,1.1662811209559738
3474,1.1662811209559738
3475,1.1688715064951092
3476,1.1688715064951092
3477,1.1688715064951092
3478,1.1688715064951092
3479,1.1648238053929212
3480,1.1622918029871143
3481,1.1622918029871143
3482,1.1622918029871143
3483,1.1620368302547306
3484,1.1722806660276486
3485,1.1768907950383178
3486,1.1768907950383178
3487,1.1723452343596927
3488,1.1723452343596927
3489,1.1723452343596927
3490,1.1723452343596927
3491,1.1741513335762375
3492,1.1704519278068082
3493,1.1704519278068082
3494,1.1704519278068082
3495,1.1655508110242017
3496,1.1655508110242017
3497,1.1655508110242017
3498,1.169670533422108
3499,1.1694774516573418
3500,1.1694774516573418
3501,1.1694774516573418
3502,1.1737635939485498
3503,1.1737635939485498
3504,1.1740004824650931
3505,1.1710674728630113
3506,1.1710674728630113
3507,1.1710674728630113
3508,1.1710674728630113
3509,1.1710674728630113
3510,1.170098363963348
3511,1.170098363963348
