index,seconds_of_day,day_of_year,timestamp,T_out,weaBus.HDirNor,T_in,HGloHor,heatPower,roomTempUpperSetpoint,weaBus.HDifHor,u
3711,76500,13,1113300,281.875,0.0,295.16050194673585,0.0,9386.586154452865,22.5,0.0,0.48949805326412843
3712,76800,13,1113600,281.8833333333333,0.0,295.16055219117146,0.0,9385.62267008246,22.5,0.0,0.4894478088285154
3713,77100,13,1113900,281.89166666666665,0.0,295.16060419087336,0.0,9384.625526828075,22.5,0.0,0.48939580912661995
3714,77400,13,1114200,281.9,0.0,295.160666463654,0.0,9383.431387613604,22.5,0.0,0.4893335363459528
3715,77700,13,1114500,281.9083333333333,0.0,295.1607319136373,0.0,9382.17632254742,22.5,0.0,0.4892680863626993
3716,78000,13,1114800,281.91666666666663,0.0,295.1608005408231,0.0,9380.860331629523,22.5,0.0,0.48919945917685936
3717,78300,13,1115100,281.92499999999995,0.0,295.16087400893156,0.0,9379.451511461855,22.5,0.0,0.4891259910684198
3718,78600,13,1115400,281.93333333333334,0.0,295.16095167289456,0.0,9377.962231831607,22.5,0.0,0.4890483271054223
3719,78900,13,1115700,281.94166666666666,0.0,295.16103336510156,0.0,9376.395706828942,22.5,0.0,0.4889666348984179
3720,79200,13,1116000,281.95,0.0,295.16111889104894,0.0,0.0,22.5,0.0,0.0
3721,79500,13,1116300,281.9583333333333,0.0,293.8463263969046,0.0,5823.227322928275,22.5,0.0,0.30367360309537617
3722,79800,13,1116600,281.96666666666664,0.0,293.83587492194965,0.0,6023.6441978301045,22.5,0.0,0.3141250780503242
3723,80100,13,1116900,281.97499999999997,0.0,293.8342704990011,0.0,6054.410518828555,22.5,0.0,0.3157295009988843
3724,80400,13,1117200,281.9833333333333,0.0,293.83284174320494,0.0,6081.808256745703,22.5,0.0,0.3171582567950395
3725,80700,13,1117500,281.9916666666666,0.0,293.83143922897995,0.0,6108.702787822887,22.5,0.0,0.31856077102003155
3726,81000,13,1117800,282.0,0.0,293.83008445463514,0.0,6134.681861738605,22.5,0.0,0.3199155453648359
3727,81300,13,1118100,282.0083333333333,0.0,293.8287748729317,0.0,6159.794324195841,22.5,0.0,0.32122512706826
3728,81600,13,1118400,282.01666666666665,0.0,293.8275134680294,0.0,6183.982951121621,22.5,0.0,0.32248653197058275
3729,81900,13,1118700,282.025,0.0,293.826297428248,0.0,6207.301659131478,22.5,0.0,0.32370257175199413
3730,82200,13,1119000,282.0333333333333,0.0,293.8251267535874,0.0,6229.750448226504,22.5,0.0,0.324873246412551
3731,82500,13,1119300,282.04166666666663,0.0,293.8240014440478,0.0,6251.329318405607,22.5,0.0,0.3259985559521965
3732,82800,13,1119600,282.04999999999995,0.0,293.82292149962905,0.0,6272.0382696687875,22.5,0.0,0.32707850037093067
3733,83100,13,1119900,282.0615079365079,0.0,293.8219277859335,0.0,6291.093665607425,22.5,0.0,0.3280722140664807
3734,83400,13,1120200,282.07896825396824,0.0,293.8210055185832,0.0,6308.779010591358,22.5,0.0,0.3289944814167711
3735,83700,13,1120500,282.1017857142857,0.0,293.8201451654697,0.0,6325.277091777769,22.5,0.0,0.32985483453029474
3736,84000,13,1120800,282.1293650793651,0.0,293.81934672659287,0.0,6340.587909167744,22.5,0.0,0.3306532734071084
3737,84300,13,1121100,282.1611111111111,0.0,293.8186102019529,0.0,6354.711462759106,22.5,0.0,0.33138979804709834
3738,84600,13,1121400,282.19642857142856,0.0,293.8179330054836,0.0,6367.69734280479,22.5,0.0,0.33206699451636723
3739,84900,13,1121700,282.2347222222222,0.0,293.81730811455134,0.0,6379.680214920001,22.5,0.0,0.33269188544863937
3740,85200,13,1122000,282.2753968253968,0.0,293.8167416740066,0.0,6390.54224580865,22.5,0.0,0.3332583259933699
3741,85500,13,1122300,282.3178571428571,0.0,293.8162336838493,0.0,6400.283435472917,22.5,0.0,0.33376631615067254
3742,85800,13,1122600,282.3615079365079,0.0,293.8157841440796,0.0,6408.903783909531,22.5,0.0,0.3342158559203767
3743,86100,13,1122900,282.405753968254,0.0,293.8153930546974,0.0,6416.403291120673,22.5,0.0,0.33460694530259616
3744,0,14,1123200,282.45,0.0,293.8150424366831,0.0,6423.126721738091,22.5,0.0,0.3349575633168911
3745,300,14,1123500,282.49785714285713,0.0,293.8147139050543,0.0,6429.426625113512,22.5,0.0,0.33528609494567263
3746,600,14,1123800,282.55238095238093,0.0,293.81447385421063,0.0,6434.029826107985,22.5,0.0,0.3355261457893448
3747,900,14,1124100,282.6121428571428,0.0,293.8143125197706,0.0,6437.123565931302,22.5,0.0,0.33568748022935324
3748,1200,14,1124400,282.67571428571426,0.0,293.81419319202433,0.0,6439.411787842915,22.5,0.0,0.33580680797564355
3749,1500,14,1124700,282.7416666666666,0.0,293.8141272841922,0.0,6440.675632592903,22.5,0.0,0.33587271580779543
3750,1800,14,1125000,282.8085714285714,0.0,293.8140914387607,0.0,6441.363002498366,22.5,0.0,0.3359085612392505
3751,2100,14,1125300,282.875,0.0,293.81408565573,0.0,6441.473897558215,22.5,0.0,0.3359143442699519
3752,2400,14,1125600,282.9395238095238,0.0,293.81406871410314,0.0,6441.7987692083925,22.5,0.0,0.33593128589683374
3753,2700,14,1125900,283.00071428571425,0.0,293.8140614564839,0.0,6441.937940892256,22.5,0.0,0.3359385435160789
3754,3000,14,1126200,283.0571428571428,0.0,293.81406514475333,0.0,6441.867214852515,22.5,0.0,0.33593485524664857
3755,3300,14,1126500,283.10738095238094,0.0,293.81405365645037,0.0,6442.087513880835,22.5,0.0,0.3359463435496082
3756,3600,14,1126800,283.15,0.0,293.8139985669674,0.0,6443.143906596572,22.5,0.0,0.3360014330325498
3757,3900,14,1127100,283.1865432098765,0.0,293.81392456643096,0.0,6444.562936573173,22.5,0.0,0.3360754335690217
3758,4200,14,1127400,283.21975308641976,0.0,293.81383165484095,0.0,6446.344603810635,22.5,0.0,0.33616834515902383
3759,4500,14,1127700,283.25,0.0,293.813746653193,0.0,6447.974590460284,22.5,0.0,0.33625334680698415
3760,4800,14,1128000,283.2776543209876,0.0,293.8136576283197,0.0,6449.681726245037,22.5,0.0,0.3363423716803027
3761,5100,14,1128300,283.3030864197531,0.0,293.81356280250606,0.0,6451.500100523067,22.5,0.0,0.33643719749392176
3762,5400,14,1128600,283.32666666666665,0.0,293.8134703001076,0.0,6453.273921127067,22.5,0.0,0.3365296998923668
3763,5700,14,1128900,283.34876543209873,0.0,293.8133913868564,0.0,6454.787157035677,22.5,0.0,0.33660861314359636
3764,6000,14,1129200,283.36975308641973,0.0,293.81331701263554,0.0,6456.2133527620335,22.5,0.0,0.3366829873644406
3765,6300,14,1129500,283.39,0.0,293.8132471774451,0.0,6457.552508306134,22.5,0.0,0.33675282255489947
3766,6600,14,1129800,283.40987654320986,0.0,293.8131946436475,0.0,6458.559893348638,22.5,0.0,0.33680535635249953
3767,6900,14,1130100,283.42975308641974,0.0,293.8131545784389,0.0,6459.328181454162,22.5,0.0,0.33684542156106545
3768,7200,14,1130400,283.45,0.0,293.8131256409241,0.0,6459.883085552231,22.5,0.0,0.33687435907586405
3769,7500,14,1130700,283.4703539737654,0.0,293.8131056616178,0.0,6460.266207566557,22.5,0.0,0.3368943383821943
3770,7800,14,1131000,283.4900077160494,0.0,293.81309083817854,0.0,6460.5504609739855,22.5,0.0,0.3369091618214384
3771,8100,14,1131300,283.508515625,0.0,293.81308403516795,0.0,6460.680915108803,22.5,0.0,0.33691596483203057
3772,8400,14,1131600,283.5254320987654,0.0,293.8130852525859,0.0,6460.657569973188,22.5,0.0,0.33691474741408456
3773,8700,14,1131900,283.5403115354938,0.0,293.81304335845704,0.0,6461.460929347651,22.5,0.0,0.33695664154294036
3774,9000,14,1132200,283.5527083333333,0.0,293.8129855267719,0.0,6462.569906372734,22.5,0.0,0.33701447322806644
3775,9300,14,1132500,283.56217689043206,0.0,293.8129203012759,0.0,6463.820666684998,22.5,0.0,0.3370796987240965
3776,9600,14,1132800,283.5682716049383,0.0,293.81284768196895,0.0,6465.213210284442,22.5,0.0,0.3371523180310305
3777,9900,14,1133100,283.570546875,0.0,293.8127676688511,0.0,6466.747537171064,22.5,0.0,0.3372323311488685
3778,10200,14,1133400,283.5685570987654,0.0,293.81268026192237,0.0,6468.423647344867,22.5,0.0,0.3373197380776105
3779,10500,14,1133700,283.5618566743827,0.0,293.8125854611828,0.0,6470.24154080476,22.5,0.0,0.3374145388171996
3780,10800,14,1134000,283.54999999999995,0.0,293.81237951947344,0.0,6474.190667026238,22.5,0.0,0.3376204805265388
3781,11100,14,1134300,283.5206163194444,0.0,293.8120686186996,0.0,6480.152482154634,22.5,0.0,0.33793138130039324
3782,11400,14,1134600,283.46493055555555,0.0,293.8116712718604,0.0,6487.7719819959175,22.5,0.0,0.3383287281395724
3783,11700,14,1134900,283.38789062499995,0.0,293.81106221643597,0.0,6499.451193335292,22.5,0.0,0.33893778356400617
3784,12000,14,1135200,283.2944444444444,0.0,293.8103007516165,0.0,6514.052998355083,22.5,0.0,0.3396992483834538
3785,12300,14,1135500,283.18953993055555,0.0,293.809419580353,0.0,6530.950287173273,22.5,0.0,0.34058041964698305
3786,12600,14,1135800,283.078125,0.0,293.80851535021515,0.0,6548.289751622151,22.5,0.0,0.3414846497848316
3787,12900,14,1136100,282.9651475694444,0.0,293.8075337539063,0.0,6567.112785259525,22.5,0.0,0.3424662460936929
3788,13200,14,1136400,282.85555555555555,0.0,293.80656347299316,0.0,6585.718835527375,22.5,0.0,0.3434365270068156
3789,13500,14,1136700,282.75429687499997,0.0,293.80566687855014,0.0,6602.911878337029,22.5,0.0,0.34433312144983574
3790,13800,14,1137000,282.6663194444444,0.0,293.80479216376614,0.0,6619.685358079954,22.5,0.0,0.34520783623383977
3791,14100,14,1137300,282.59657118055554,0.0,293.804065563366,0.0,6633.618605025846,22.5,0.0,0.34593443663396783
3792,14400,14,1137600,282.54999999999995,0.0,293.80347263049384,0.0,6644.9886512421335,22.5,0.0,0.34652736950613416
3793,14700,14,1137900,282.51666666666665,0.0,293.80298478668146,0.0,6654.343515769751,22.5,0.0,0.3470152133185138
3794,15000,14,1138200,282.4833333333333,0.0,293.8024685860034,0.0,6664.242149902113,22.5,0.0,0.3475314139965917
3795,15300,14,1138500,282.45,0.0,293.80198802992015,0.0,6673.457265360138,22.5,0.0,0.3480119700798241
3796,15600,14,1138800,282.41666666666663,0.0,293.80152116380555,0.0,6682.40986277729,22.5,0.0,0.3484788361944311
3797,15900,14,1139100,282.3833333333333,0.0,293.8010112808919,0.0,6692.187347827233,22.5,0.0,0.3489887191080925
3798,16200,14,1139400,282.34999999999997,0.0,293.80049096943895,0.0,6702.1648099387085,22.5,0.0,0.34950903056102334
3799,16500,14,1139700,282.31666666666666,0.0,293.7999592903454,0.0,6712.360257264865,22.5,0.0,0.3500407096545928
3800,16800,14,1140000,282.2833333333333,0.0,293.7994156855775,0.0,6722.784390626698,22.5,0.0,0.35058431442246274
3801,17100,14,1140300,282.25,0.0,293.79886065378173,0.0,6733.427648010149,22.5,0.0,0.35113934621824683
3802,17400,14,1140600,282.21666666666664,0.0,293.7983027831375,0.0,6744.125342986012,22.5,0.0,0.3516972168624761
3803,17700,14,1140900,282.18333333333334,0.0,293.79773805661245,0.0,6754.954505933228,22.5,0.0,0.35226194338753203
3804,18000,14,1141200,282.15,0.0,293.79716490465256,0.0,6765.945234527895,22.5,0.0,0.352835095347416
3805,18300,14,1141500,282.1166666666666,0.0,293.79658332725785,0.0,6777.097528770014,22.5,0.0,0.35341667274212796
3806,18600,14,1141800,282.0833333333333,0.0,293.79599332442837,0.0,6788.4113886584955,22.5,0.0,0.35400667557161114
3807,18900,14,1142100,282.04999999999995,0.0,293.7953948961641,0.0,6799.88681419334,22.5,0.0,0.3546051038358655
3808,19200,14,1142400,282.01666666666665,0.0,293.7947943819038,0.0,6811.4022406673585,22.5,0.0,0.35520561809619267
3809,19500,14,1142700,281.9833333333333,0.0,293.7941903568993,0.0,6822.984988966421,22.5,0.0,0.3558096431006561
3810,19800,14,1143000,281.95,0.0,293.79358054579194,0.0,6834.678691237974,22.5,0.0,0.3564194542080372
3811,20100,14,1143300,281.91666666666663,0.0,293.79296494858164,0.0,6846.483347482015,22.5,0.0,0.357035051418336
3812,20400,14,1143600,281.8833333333333,0.0,293.79234356526837,0.0,6858.3989576996355,22.5,0.0,0.35765643473160935
3813,20700,14,1143900,281.84999999999997,0.0,293.7917163958522,0.0,6870.425521889745,22.5,0.0,0.35828360414780036
3814,21000,14,1144200,281.81666666666666,0.0,293.791059709859,0.0,6883.018094240989,22.5,0.0,0.3589402901409926
3815,21300,14,1144500,281.7833333333333,0.0,293.7903707205501,0.0,6896.230113092703,22.5,0.0,0.35962927944990497
3816,21600,14,1144800,281.75,0.0,293.78966381943826,0.0,19175.94174657106,22.5,0.0,1.0
3817,21900,14,1145100,281.7102864583333,0.0,295.10817056116,0.0,10390.089755772255,22.5,0.0,0.5418294388399545
3818,22200,14,1145400,281.65937499999995,0.0,295.1141176351932,0.0,10276.049010549033,22.5,0.0,0.5358823648067528
3819,22500,14,1145700,281.599609375,0.0,295.1147215060248,0.0,10264.46921866015,22.5,0.0,0.53527849397517
3820,22800,14,1146000,281.5333333333333,0.0,295.11533488897277,0.0,10252.70702298171,22.5,0.0,0.5346651110272092
3821,23100,14,1146300,281.462890625,0.0,295.1158771129343,0.0,10242.309367881791,22.5,0.0,0.5341228870656778
3822,23400,14,1146600,281.390625,0.0,295.11635945468186,0.0,10233.060010628711,22.5,0.0,0.5336405453181214
3823,23700,14,1146900,281.3188802083333,0.0,295.11678602528457,0.0,10224.880117600293,22.5,0.0,0.5332139747154088
3824,24000,14,1147200,281.25,0.0,295.1171801397206,0.0,10217.322602133967,22.5,0.0,0.5328198602794032
3825,24300,14,1147500,281.186328125,0.0,295.11756616038963,0.0,10209.920292271203,22.5,0.0,0.5324338396103485
3826,24600,14,1147800,281.1302083333333,0.0,295.1179776590891,0.0,10202.029417181499,22.5,0.0,0.5320223409108849
3827,24900,14,1148100,281.083984375,0.0,295.1183909028302,0.0,10194.105079275161,22.5,0.0,0.5316090971697918
3828,25200,14,1148400,281.04999999999995,0.0,295.1188206350207,0.0,10185.864559823018,22.5,0.0,0.5311793649792662
3829,25500,14,1148700,281.0241825810185,0.0,295.11928427819544,0.0,10176.97376531328,22.5,0.0,0.5307157218045404
3830,25800,14,1149000,281.0007523148148,0.0,295.1197689419629,0.0,10167.67988114195,22.5,0.0,0.5302310580370886
