index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.HDirNor,T_out,T_in,roomTempUpperSetpoint,HGloHor,heatPower,u
3365,59100,12,1009500,0.05046296296296493,0.0,276.1883992165242,293.56143727812594,21.0,0.05046296296296493,4388.046350421161,0.588562721874041
3366,59400,12,1009800,0.0,0.0,276.2153846153846,293.5615665331983,21.0,0.0,4387.082685500792,0.5884334668016891
3367,59700,12,1010100,0.0,0.0,276.24151531339027,293.5617733440466,21.0,0.0,4385.540801255394,0.5882266559533491
3368,60000,12,1010400,0.0,0.0,276.2665242165242,293.5619155290072,21.0,0.0,4384.480737180471,0.5880844709927828
3369,60300,12,1010700,0.0,0.0,276.2901442307692,293.5620762189176,21.0,0.0,4383.282708918367,0.5879237810823951
3370,60600,12,1011000,0.0,0.0,276.31210826210827,293.56225713176553,21.0,0.0,4381.933907961906,0.587742868234443
3371,60900,12,1011300,0.0,0.0,276.3321492165242,293.56245826755094,21.0,0.0,4380.434334311936,0.58754173244904
3372,61200,12,1011600,0.0,0.0,276.34999999999997,293.5626067016811,21.0,0.0,4379.327679372895,0.5873932983188865
3373,61500,12,1011900,0.0,0.0,276.3666666666666,293.5627400794472,21.0,0.0,4378.333277590118,0.5872599205527536
3374,61800,12,1012200,0.0,0.0,276.3833333333333,293.5628624108998,21.0,0.0,4377.42123191662,0.5871375891001662
3375,62100,12,1012500,0.0,0.0,276.4,293.56297369603885,21.0,0.0,4376.5915423524,0.5870263039611245
3376,62400,12,1012800,0.0,0.0,276.41666666666663,293.5630986495424,21.0,0.0,4375.659947902464,0.5869013504575946
3377,62700,12,1013100,0.0,0.0,276.43333333333334,293.5632263907529,21.0,0.0,4374.707569622654,0.586773609247075
3378,63000,12,1013400,0.0,0.0,276.45,293.5633543873156,21.0,0.0,4373.753287557324,0.5866456126843786
3379,63300,12,1013700,0.0,0.0,276.46666666666664,293.5634826392303,21.0,0.0,4372.797101707746,0.5865173607696761
3380,63600,12,1014000,0.0,0.0,276.4833333333333,293.56361711221376,21.0,0.0,4371.7945345005855,0.5863828877862147
3381,63900,12,1014300,0.0,0.0,276.5,293.56375568582905,21.0,0.0,4370.761394914553,0.5862443141709263
3382,64200,12,1014600,0.0,0.0,276.51666666666665,293.56389743353697,21.0,0.0,4369.70459078939,0.586102566463012
3383,64500,12,1014900,0.0,0.0,276.5333333333333,293.56404235533756,21.0,0.0,4368.624122124669,0.5859576446624146
3384,64800,12,1015200,0.0,0.0,276.54999999999995,293.56419087822377,21.0,0.0,4367.516805462313,0.585809121776208
3385,65100,12,1015500,0.0,0.0,276.56666666666666,293.5643427930708,21.0,0.0,4366.384199938135,0.5856572069291701
3386,65400,12,1015800,0.0,0.0,276.5833333333333,293.564497996593,21.0,0.0,4365.227075601546,0.5855020034069867
3387,65700,12,1016100,0.0,0.0,276.59999999999997,293.56465648879043,21.0,0.0,4364.045432451698,0.585343511209544
3388,66000,12,1016400,0.0,0.0,276.6166666666666,293.5648182696631,21.0,0.0,4362.839270489014,0.5851817303368989
3389,66300,12,1016700,0.0,0.0,276.6333333333333,293.56498333921087,21.0,0.0,4361.608589713918,0.5850166607891083
3390,66600,12,1017000,0.0,0.0,276.65,293.56515169743386,21.0,0.0,4360.353390125987,0.5848483025661153
3391,66900,12,1017300,0.0,0.0,276.66666666666663,293.56532334433206,21.0,0.0,4359.073671725221,0.5846766556679199
3392,67200,12,1017600,0.0,0.0,276.68333333333334,293.56549716422944,21.0,0.0,4357.777752466322,0.584502835770536
3393,67500,12,1017900,0.0,0.0,276.7,293.5656634858217,21.0,0.0,4356.537737037672,0.5843365141782897
3394,67800,12,1018200,0.0,0.0,276.71666666666664,293.56583068972475,21.0,0.0,4355.291143515292,0.5841693102752288
3395,68100,12,1018500,0.0,0.0,276.7333333333333,293.5659987759386,21.0,0.0,4354.037971899182,0.5840012240613532
3396,68400,12,1018800,0.0,0.0,276.75,293.56616774446326,21.0,0.0,4352.778222189767,0.5838322555367199
3397,68700,12,1019100,0.0,0.0,276.76576003086416,293.5663375952987,21.0,0.0,4351.511894386623,0.583662404701272
3398,69000,12,1019400,0.0,0.0,276.7797839506173,293.5665083284449,21.0,0.0,4350.238988490173,0.5834916715550662
3399,69300,12,1019700,0.0,0.0,276.79218749999995,293.566679943902,21.0,0.0,4348.959504499569,0.5833200560979889
3400,69600,12,1020000,0.0,0.0,276.8030864197531,293.5668524416698,21.0,0.0,4347.673442415661,0.583147558330154
3401,69900,12,1020300,0.0,0.0,276.81259645061726,293.5670072319154,21.0,0.0,4346.5193992747545,0.5829927680845799
3402,70200,12,1020600,0.0,0.0,276.8208333333333,293.56713078584517,21.0,0.0,4345.598239387372,0.5828692141548117
3403,70500,12,1020900,0.0,0.0,276.82791280864194,293.56724559035354,21.0,0.0,4344.742311063598,0.5827544096464408
3404,70800,12,1021200,0.0,0.0,276.8339506172839,293.56735164544057,21.0,0.0,4343.9516143030105,0.5826483545594101
3405,71100,12,1021500,0.0,0.0,276.83906249999995,293.56744895110626,21.0,0.0,4343.226149105609,0.5825510488937198
3406,71400,12,1021800,0.0,0.0,276.84336419753083,293.5675375073505,21.0,0.0,4342.56591547224,0.5824624926494835
3407,71700,12,1022100,0.0,0.0,276.8469714506173,293.56761731417345,21.0,0.0,4341.970913401634,0.5823826858265306
3408,72000,12,1022400,0.0,0.0,276.84999999999997,293.56768837157495,21.0,0.0,4341.441142895061,0.5823116284250318
3409,72300,12,1022700,0.0,0.0,276.85057870370366,293.56775067955516,21.0,0.0,4340.976603951249,0.5822493204448165
3410,72600,12,1023000,0.0,0.0,276.8472222222222,293.56777909457264,21.0,0.0,4340.764754968761,0.5822209054273344
3411,72900,12,1023300,0.0,0.0,276.840625,293.5677837707687,21.0,0.0,4340.729891454176,0.5822162292312782
3412,73200,12,1023600,0.0,0.0,276.83148148148143,293.5677725092981,21.0,0.0,4340.81385167311,0.5822274907018823
3413,73500,12,1023900,0.0,0.0,276.8204861111111,293.5677453101609,21.0,0.0,4341.016635625137,0.5822546898390897
3414,73800,12,1024200,0.0,0.0,276.80833333333334,293.5677021733571,21.0,0.0,4341.338243310258,0.5822978266429004
3415,74100,12,1024500,0.0,0.0,276.79571759259255,293.56764309888666,21.0,0.0,4341.778674728474,0.5823569011133145
3416,74400,12,1024800,0.0,0.0,276.7833333333333,293.5675680867496,21.0,0.0,4342.3379298802065,0.5824319132503888
3417,74700,12,1025100,0.0,0.0,276.77187499999997,293.5674771369459,21.0,0.0,4343.016008765034,0.5825228630540664
3418,75000,12,1025400,0.0,0.0,276.76203703703703,293.56737558393866,21.0,0.0,4343.773140139988,0.5826244160613214
3419,75300,12,1025700,0.0,0.0,276.7545138888889,293.5673640667972,21.0,0.0,4343.859006520251,0.5826359332027664
3420,75600,12,1026000,0.0,0.0,276.75,293.5673808981078,21.0,0.0,4343.733520198752,0.5826191018921918
3421,75900,12,1026300,0.0,0.0,276.75001543209873,293.5674260778703,21.0,0.0,4343.396681175913,0.5825739221296543
3422,76200,12,1026600,0.0,0.0,276.75493827160494,293.56750275896763,21.0,0.0,4342.824983042987,0.5824972410323426
3423,76500,12,1026900,0.0,0.0,276.76374999999996,293.5676306869949,21.0,0.0,4341.871211945517,0.5823693130050741
3424,76800,12,1027200,0.0,0.0,276.7754320987654,293.5677969520983,21.0,0.0,4340.631617670965,0.5822030479016576
3425,77100,12,1027500,0.0,0.0,276.7889660493827,293.56800155427777,21.0,0.0,4339.106200220178,0.5819984457222063
3426,77400,12,1027800,0.0,0.0,276.8033333333333,293.56822702473335,21.0,0.0,4337.425198734789,0.581772975266631
3427,77700,12,1028100,0.0,0.0,276.81751543209873,293.5684174700178,21.0,0.0,4336.005328423187,0.5815825299821995
3428,78000,12,1028400,0.0,0.0,276.83049382716047,293.5686126463824,21.0,0.0,4334.550185406712,0.581387353617572
3429,78300,12,1028700,0.0,0.0,276.84125,293.5688125538273,21.0,0.0,4333.059769684942,0.5811874461726917
3430,78600,12,1029000,0.0,0.0,276.84876543209873,293.56898567679053,21.0,0.0,4331.769046438605,0.5810143232094447
3431,78900,12,1029300,0.0,0.0,276.8520216049383,293.56907475673995,21.0,0.0,4331.104908306143,0.580925243260026
3432,79200,12,1029600,0.0,0.0,276.84999999999997,293.5691255694363,21.0,0.0,4330.726072782613,0.5808744305636537
3433,79500,12,1029900,0.0,0.0,276.8409567901234,293.5691580663665,21.0,0.0,4330.48379098209,0.5808419336334509
3434,79800,12,1030200,0.0,0.0,276.82469135802467,293.56908494080744,21.0,0.0,4331.028980697194,0.5809150591925345
3435,80100,12,1030500,0.0,0.0,276.80249999999995,293.56894024622176,21.0,0.0,4332.107755354586,0.5810597537782201
3436,80400,12,1030800,0.0,0.0,276.7756790123457,293.5687423437192,21.0,0.0,4333.583223171184,0.5812576562807976
3437,80700,12,1031100,0.0,0.0,276.745524691358,293.5685156555974,21.0,0.0,4335.273303001912,0.5814843444025541
3438,81000,12,1031400,0.0,0.0,276.7133333333333,293.568262291043,21.0,0.0,4337.162269745685,0.5817377089569504
3439,81300,12,1031700,0.0,0.0,276.68040123456785,293.56800197949303,21.0,0.0,4339.103030015525,0.5819980205069442
3440,81600,12,1032000,0.0,0.0,276.648024691358,293.5677233035711,21.0,0.0,4341.180706390201,0.5822766964288917
3441,81900,12,1032300,0.0,0.0,276.61749999999995,293.5674787740381,21.0,0.0,4343.003803377148,0.5825212259618979
3442,82200,12,1032600,0.0,0.0,276.5901234567901,293.5672862743109,21.0,0.0,4344.438990645902,0.5827137256890751
3443,82500,12,1032900,0.0,0.0,276.5671913580247,293.5671132443114,21.0,0.0,4345.729020798566,0.5828867556886052
3444,82800,12,1033200,0.0,0.0,276.54999999999995,293.56695968403943,21.0,0.0,4346.8738938355655,0.5830403159605453
3445,83100,12,1033500,0.0,0.0,276.54023919753087,293.56684158459024,21.0,0.0,4347.754387685704,0.5831584154097413
3446,83400,12,1033800,0.0,0.0,276.53765432098766,293.56683277491345,21.0,0.0,4347.820068485099,0.5831672250865267
3447,83700,12,1034100,0.0,0.0,276.540625,293.5668802189978,21.0,0.0,4347.466347745499,0.5831197810021536
3448,84000,12,1034400,0.0,0.0,276.5475308641975,293.56698391684336,21.0,0.0,4346.693225466902,0.5830160831566218
3449,84300,12,1034700,0.0,0.0,276.5567515432098,293.56714386845,21.0,0.0,4345.500701649734,0.5828561315499883
3450,84600,12,1035000,0.0,0.0,276.56666666666666,293.5672567718676,21.0,0.0,4344.658946962817,0.5827432281323581
3451,84900,12,1035300,0.0,0.0,276.57565586419753,293.5673588222378,21.0,0.0,4343.898107484274,0.5826411777621843
3452,85200,12,1035600,0.0,0.0,276.5820987654321,293.56746850176216,21.0,0.0,4343.080388626545,0.5825314982378131
3453,85500,12,1035900,0.0,0.0,276.58437499999997,293.56758581044085,21.0,0.0,4342.205790388783,0.582414189559131
3454,85800,12,1036200,0.0,0.0,276.58086419753084,293.5676387165897,21.0,0.0,4341.81134706969,0.5823612834102505
3455,86100,12,1036500,0.0,0.0,276.5699459876543,293.56756158253137,21.0,0.0,4342.386422266764,0.5824384174686088
3456,0,13,1036800,0.0,0.0,276.54999999999995,293.5674251362338,21.0,0.0,4343.403701574215,0.5825748637661832
3457,300,13,1037100,0.0,0.0,276.5230452674897,293.56723638350934,21.0,0.0,4344.810952956089,0.5827636164906381
3458,600,13,1037400,0.0,0.0,276.4923868312757,293.56695315206196,21.0,0.0,4346.922593182058,0.5830468479380215
3459,900,13,1037700,0.0,0.0,276.4583333333333,293.5666453595088,21.0,0.0,4349.21734944051,0.5833546404911658
3460,1200,13,1038000,0.0,0.0,276.42119341563784,293.56629482004115,21.0,0.0,4351.830806553203,0.5837051799588266
3461,1500,13,1038300,0.0,0.0,276.3812757201646,293.56591351327967,21.0,0.0,4354.67365011249,0.5840864867203095
3462,1800,13,1038600,0.0,0.0,276.33888888888885,293.56549965298177,21.0,0.0,4357.759197501539,0.5845003470182064
3463,2100,13,1038900,0.0,0.0,276.29434156378596,293.56506480538565,21.0,0.0,4361.001216297923,0.5849351946143315
3464,2400,13,1039200,0.0,0.0,276.24794238683126,293.56460897049146,21.0,0.0,4364.399706500368,0.5853910295085143
3465,2700,13,1039500,0.0,0.0,276.2,293.56413392269536,21.0,0.0,4367.941439047274,0.5858660773046153
3466,3000,13,1039800,0.0,0.0,276.1508230452675,293.5636386860351,21.0,0.0,4371.6336902531475,0.5863613139648578
3467,3300,13,1040100,0.0,0.0,276.100720164609,293.5631232353446,21.0,0.0,4375.476647744695,0.5868767646553579
3468,3600,13,1040400,0.0,0.0,276.04999999999995,293.56258036764405,21.0,0.0,4379.524013545708,0.5874196323559316
3469,3900,13,1040700,0.0,0.0,275.99619341563783,293.5619944697114,21.0,0.0,4383.89219248311,0.5880055302885694
3470,4200,13,1041000,0.0,0.0,275.93744855967077,293.56138002543236,21.0,0.0,4388.473199529638,0.5886199745676208
3471,4500,13,1041300,0.0,0.0,275.875,293.5607370348069,21.0,0.0,4393.267034685293,0.5892629651930861
3472,4800,13,1041600,0.0,0.0,275.8100823045267,293.560065497835,21.0,0.0,4398.273697950075,0.5899345021649651
3473,5100,13,1041900,0.0,0.0,275.7439300411522,293.5593654145167,21.0,0.0,4403.493189323984,0.590634585483258
3474,5400,13,1042200,0.0,0.0,275.67777777777775,293.5586898922127,21.0,0.0,4408.529565347301,0.5913101077872511
3475,5700,13,1042500,0.0,0.0,275.6128600823045,293.55803278729394,21.0,0.0,4413.428630023953,0.591967212706038
3476,6000,13,1042800,0.0,0.0,275.55041152263374,293.557372266655,21.0,0.0,4418.353160700561,0.5926277333449549
3477,6300,13,1043100,0.0,0.0,275.4916666666666,293.5567083302959,21.0,0.0,4423.303157377549,0.5932916697040582
3478,6600,13,1043400,0.0,0.0,275.4378600823045,293.55604097821674,21.0,0.0,4428.27862005407,0.5939590217832347
3479,6900,13,1043700,0.0,0.0,275.39022633744855,293.55537575637544,21.0,0.0,4433.238200680673,0.594624243624537
3480,7200,13,1044000,0.0,0.0,275.34999999999997,293.5548478893685,21.0,0.0,4437.173728377681,0.5951521106314887
3481,7500,13,1044300,0.0,0.0,275.31630015432097,293.55438802905786,21.0,0.0,4440.602230188544,0.5956119709421159
3482,7800,13,1044600,0.0,0.0,275.2868827160494,293.553993658109,21.0,0.0,4443.542474173727,0.596006341890984
3483,8100,13,1044900,0.0,0.0,275.26093749999995,293.5536090083301,21.0,0.0,4446.410241695649,0.596390991669864
3484,8400,13,1045200,0.0,0.0,275.23765432098764,293.55326275376825,21.0,0.0,4448.991752569556,0.5967372462317257
3485,8700,13,1045500,0.0,0.0,275.21622299382716,293.55295205370317,21.0,0.0,4451.308185867156,0.5970479462968115
3486,9000,13,1045800,0.0,0.0,275.1958333333333,293.5526193135967,21.0,0.0,4453.7889393288615,0.5973806864032554
3487,9300,13,1046100,0.0,0.0,275.17567515432097,293.5522942238718,21.0,0.0,4456.212655150469,0.5977057761281799
3488,9600,13,1046400,0.0,0.0,275.1549382716049,293.5519742270346,21.0,0.0,4458.598400800888,0.5980257729653999
3489,9900,13,1046700,0.0,0.0,275.1328125,293.5516115771215,21.0,0.0,4461.3021476887825,0.5983884228784859
3490,10200,13,1047000,0.0,0.0,275.108487654321,293.55123095235837,21.0,0.0,4464.139906589637,0.5987690476416105
3491,10500,13,1047300,0.0,0.0,275.0811535493827,293.55083074115635,21.0,0.0,4467.123692750661,0.5991692588436308
3492,10800,13,1047600,0.0,0.0,275.04999999999995,293.5503830932221,21.0,0.0,4470.461144837285,0.5996169067778965
3493,11100,13,1047900,0.0,0.0,275.01666666666665,293.54990244163395,21.0,0.0,4474.04465661734,0.6000975583660306
3494,11400,13,1048200,0.0,0.0,274.9833333333333,293.54939125166925,21.0,0.0,4477.855848144763,0.6006087483307283
3495,11700,13,1048500,0.0,0.0,274.95,293.5488891397839,21.0,0.0,4481.599357789666,0.6011108602160675
3496,12000,13,1048800,0.0,0.0,274.91666666666663,293.5483755202282,21.0,0.0,4485.428663202922,0.6016244797717717
3497,12300,13,1049100,0.0,0.0,274.8833333333333,293.54785117125107,21.0,0.0,4489.33796212717,0.6021488287489091
3498,12600,13,1049400,0.0,0.0,274.84999999999997,293.54732776891245,21.0,0.0,4493.2402033606095,0.6026722310875243
3499,12900,13,1049700,0.0,0.0,274.81666666666666,293.54679922962976,21.0,0.0,4497.180743228834,0.603200770370222
3500,13200,13,1050000,0.0,0.0,274.7833333333333,293.54626563305897,21.0,0.0,4501.158987854313,0.603734366941012
3501,13500,13,1050300,0.0,0.0,274.75,293.5457279244665,21.0,0.0,4505.167889775866,0.6042720755334585
3502,13800,13,1050600,0.0,0.0,274.71666666666664,293.5451853715552,21.0,0.0,4509.212908656567,0.6048146284447853
3503,14100,13,1050900,0.0,0.0,274.68333333333334,293.5446379743249,21.0,0.0,4513.294044496843,0.6053620256750492
3504,14400,13,1051200,0.0,0.0,274.65,293.5440857327757,21.0,0.0,4517.4112972966905,0.6059142672242501
3505,14700,13,1051500,0.0,0.0,274.6166666666666,293.54352864690753,21.0,0.0,4521.564667056536,0.606471353092445
3506,15000,13,1051800,0.0,0.0,274.5833333333333,293.54296671672046,21.0,0.0,4525.7541537755305,0.6070332832795202
3507,15300,13,1052100,0.0,0.0,274.54999999999995,293.5424006587195,21.0,0.0,4529.9744155300905,0.6075993412804905
3508,15600,13,1052400,0.0,0.0,274.51666666666665,293.541830262945,21.0,0.0,4534.227017680347,0.6081697370549932
3509,15900,13,1052700,0.0,0.0,274.4833333333333,293.54125526252204,21.0,0.0,4538.51394991986,0.6087447374779344
3510,16200,13,1053000,0.0,0.0,274.45,293.5406756574507,21.0,0.0,4542.835212248208,0.6093243425492574
3511,16500,13,1053300,0.0,0.0,274.41666666666663,293.54009144773096,21.0,0.0,4547.190804665814,0.6099085522690189
3512,16800,13,1053600,0.0,0.0,274.3833333333333,293.5395026333628,21.0,0.0,4551.580727172253,0.610497366637162
3513,17100,13,1053900,0.0,0.0,274.34999999999997,293.53890921434623,21.0,0.0,4556.004979767951,0.6110907856537438
3514,17400,13,1054200,0.0,0.0,274.31666666666666,293.5383111906812,21.0,0.0,4560.463562452906,0.611688809318764
3515,17700,13,1054500,0.0,0.0,274.2833333333333,293.5377965894579,21.0,0.0,4564.300186717249,0.6122034105420653
3516,18000,13,1054800,0.0,0.0,274.25,293.5373081014358,21.0,0.0,4567.942123256676,0.612691898564151
3517,18300,13,1055100,0.0,0.0,274.2212632275132,293.53683739948235,21.0,0.0,4571.4514552485225,0.6131626005176258
3518,18600,13,1055400,0.0,0.0,274.2010582010582,293.5363844835973,21.0,0.0,4574.828182694063,0.6136155164026604
3519,18900,13,1055700,0.0,0.0,274.18839285714284,293.5359493537809,21.0,0.0,4578.072305592024,0.6140506462190842
3520,19200,13,1056000,0.0,0.0,274.1822751322751,293.53553201003297,21.0,0.0,4581.183823943254,0.6144679899670109
3521,19500,13,1056300,0.0,0.0,274.18171296296293,293.5351324523536,21.0,0.0,4584.162737747328,0.6148675476463836
3522,19800,13,1056600,0.0,0.0,274.18571428571425,293.53475739803855,21.0,0.0,4586.958966011827,0.6152426019614268
3523,20100,13,1056900,0.0,0.0,274.193287037037,293.53446723166877,21.0,0.0,4589.122309751766,0.6155327683312066
3524,20400,13,1057200,0.0,0.0,274.20343915343915,293.5342112426128,21.0,0.0,4591.030843542745,0.615788757387179
3525,20700,13,1057500,0.0,0.0,274.21517857142857,293.5339894308706,21.0,0.0,4592.6845673851885,0.6160105691294007
3526,21000,13,1057800,0.0,0.0,274.2275132275132,293.5338017964422,21.0,0.0,4594.083481278249,0.616198203557758
3527,21300,13,1058100,0.0,0.0,274.23945105820104,293.5336483393276,21.0,0.0,4595.227585222772,0.6163516606723646
3528,21600,13,1058400,0.0,0.0,274.25,293.5335290595268,21.0,0.0,4596.116879218337,0.6164709404731639
3529,21900,13,1058700,0.0,0.0,274.2610890652557,293.53351593144214,21.0,0.0,4596.2147560323165,0.6164840685578383
3530,22200,13,1059000,0.0,0.0,274.2749559082892,293.53338437925396,21.0,0.0,4597.1955471659985,0.6166156207460176
3531,22500,13,1059300,0.0,0.0,274.2910714285714,293.53326332629536,21.0,0.0,4598.09806099073,0.6167366737046223
3532,22800,13,1059600,0.0,0.0,274.30890652557315,293.5331557847982,21.0,0.0,4598.899839724687,0.6168442152017519
3533,23100,13,1059900,0.0,0.0,274.3279320987654,293.5330611042047,21.0,0.0,4599.605733620801,0.616938895795272
3534,23400,13,1060200,0.0,0.0,274.34761904761905,293.53297531332373,21.0,0.0,4600.245350008595,0.6170246866762454
3535,23700,13,1060500,0.0,0.0,274.3674382716049,293.53289397292616,21.0,0.0,4600.851785689007,0.6171060270738167
3536,24000,13,1060800,0.0,0.0,274.386860670194,293.532817083012,21.0,0.0,4601.425040662035,0.6171829169879857
3537,24300,13,1061100,0.0,0.0,274.4053571428571,293.5327223571836,21.0,0.0,4602.131271807922,0.6172776428163615
3538,24600,13,1061400,0.0,0.0,274.4223985890652,293.5326209238935,21.0,0.0,4602.88751062837,0.6173790761064879
3539,24900,13,1061700,0.0,0.0,274.4374559082892,293.53251292404946,21.0,0.0,4603.692706580889,0.6174870759505211
3540,25200,13,1062000,0.0,0.0,274.45,293.53232460323676,21.0,0.0,4605.096737832191,0.617675396763218
3541,25500,13,1062300,0.0,0.0,274.453549382716,293.5320829331204,21.0,0.0,4606.89851635569,0.6179170668795564
3542,25800,13,1062600,0.0,0.0,274.44413580246913,293.53179380444294,21.0,0.0,4609.054123550752,0.6182061955570362
3543,26100,13,1062900,0.0,0.0,274.42499999999995,293.5313989532586,21.0,0.0,4611.997947945447,0.6186010467413894
3544,26400,13,1063200,0.0,0.0,274.3993827160494,293.53091025618147,21.0,0.0,4615.641443100688,0.6190897438185061
3545,26700,13,1063500,0.0,0.0,274.370524691358,293.5303375053102,21.0,0.0,4619.911603743046,0.6196624946898055
3546,27000,13,1063800,0.0,0.0,274.34166666666664,293.5298541917427,21.0,0.0,4623.514961986943,0.6201458082572913
3547,27300,13,1064100,0.10082304526748972,0.0,274.316049382716,293.52945969262265,21.0,0.10082304526748972,4626.456161555951,0.6205403073773256
3548,27600,13,1064400,0.3868312757201647,0.0,274.2969135802469,293.5291061025355,21.0,0.3868312757201647,4629.092362650411,0.620893897464498
3549,27900,13,1064700,0.8333333333333334,0.0,274.28749999999997,293.52900914397674,21.0,0.8333333333333334,4629.815239981952,0.6209908560232407
3550,28200,13,1065000,1.4156378600823047,0.0,274.29104938271604,293.52922292973506,21.0,1.4156378600823047,4628.221354094007,0.6207770702649213
3551,28500,13,1065300,2.1090534979423867,0.0,274.31080246913575,293.5296585529475,21.0,2.1090534979423867,4624.973552667608,0.6203414470524535
3552,28800,13,1065600,2.8888888888888893,0.0,274.34999999999997,293.5303032735897,21.0,2.8888888888888893,4620.166819322392,0.6196967264102681
3553,29100,13,1065900,3.7304526748971196,0.0,274.4,293.53114963476503,21.0,3.7304526748971196,4613.856749165935,0.6188503652349482
3554,29400,13,1066200,4.609053497942387,0.0,274.45,293.53220514436737,21.0,4.609053497942387,4605.987366878815,0.61779485563261
3555,29700,13,1066500,5.500000000000001,0.0,274.5,293.5333220893439,21.0,5.500000000000001,4597.659951387048,0.6166779106560512
3556,30000,13,1066800,6.378600823045269,0.0,274.54999999999995,293.5343460684394,21.0,6.378600823045269,4590.025645703446,0.6156539315605869
3557,30300,13,1067100,7.2201646090535,0.0,274.59999999999997,293.5353998178583,21.0,7.2201646090535,4582.169386514504,0.6146001821416576
3558,30600,13,1067400,8.0,0.0,274.65,293.5364476660276,21.0,8.0,4574.357124262666,0.6135523339723932
3559,30900,13,1067700,8.741383744855966,0.0,274.7,293.5374283010954,21.0,8.741383744855966,4567.045971227354,0.61257169890456
3560,31200,13,1068000,9.486625514403292,0.0,274.75,293.53838388373333,21.0,9.486625514403292,4559.921597305958,0.6116161162666458
3561,31500,13,1068300,10.239583333333334,0.0,274.79999999999995,293.5393321627109,21.0,10.239583333333334,4552.851676035116,0.6106678372890997
3562,31800,13,1068600,11.004115226337449,0.0,274.84999999999997,293.5403228627056,21.0,11.004115226337449,4545.465483647205,0.6096771372943977
3563,32100,13,1068900,11.784079218106996,0.0,274.9,293.5413250595217,21.0,11.784079218106996,4537.993576375707,0.608674940478295
3564,32400,13,1069200,12.583333333333334,0.0,274.95,293.542344376375,21.0,12.583333333333334,4530.394030172817,0.6076556236249644
3565,32700,13,1069500,13.40573559670782,0.0,275.0,293.5434079980482,21.0,13.40573559670782,4522.464168107308,0.6065920019517534
3566,33000,13,1069800,14.25514403292181,0.0,275.04999999999995,293.5445002449587,21.0,14.25514403292181,4514.320889759456,0.6054997550412509
3567,33300,13,1070100,15.135416666666668,0.0,275.09999999999997,293.54562874159,21.0,15.135416666666668,4505.907350572689,0.6043712584099694
3568,33600,13,1070400,16.050411522633745,0.0,275.15,293.5468601692618,21.0,16.050411522633745,4496.726406044454,0.6031398307382005
3569,33900,13,1070700,17.003986625514404,0.0,275.2,293.54814483323224,21.0,17.003986625514404,4487.148556755643,0.6018551667677343
3570,34200,13,1071000,18.0,0.0,275.25,293.5494827335013,21.0,18.0,4477.173802707104,0.6005172664986844
3571,34500,13,1071300,19.14326131687243,0.0,275.29999999999995,293.550873870069,21.0,19.14326131687243,4466.802143898414,0.599126129930994
3572,34800,13,1071600,20.51028806584362,0.0,275.34999999999997,293.5523182429353,21.0,20.51028806584362,4456.033580329574,0.5976817570646631
3573,35100,13,1071900,22.0625,0.0,275.4,293.5539502942819,21.0,22.0625,4443.865774437555,0.5960497057180875
3574,35400,13,1072200,23.761316872427983,0.0,275.45,293.5557541683141,21.0,23.761316872427983,4430.416939556588,0.5942458316858961
3575,35700,13,1072500,25.56815843621399,0.0,275.5,293.5576762506363,21.0,25.56815843621399,4416.086799359588,0.5923237493636861
3576,36000,13,1072800,27.444444444444443,0.0,275.54999999999995,293.5597165412486,21.0,27.444444444444443,4400.875353846134,0.5902834587514008
3577,36300,13,1073100,29.35159465020576,0.0,275.59708333333333,293.5618750401509,21.0,29.35159465020576,4384.782603016648,0.5881249598490967
3578,36600,13,1073400,31.251028806584358,0.0,275.63888888888886,293.56408559685445,21.0,31.251028806584358,4368.301733748152,0.585914403145523
3579,36900,13,1073700,33.104166666666664,0.0,275.67625,293.5660976187567,21.0,33.104166666666664,4353.301046417721,0.5839023812432629
3580,37200,13,1074000,34.87242798353909,0.0,275.71,293.5680505135247,21.0,34.87242798353909,4338.741183142254,0.5819494864752528
3581,37500,13,1074300,36.51723251028807,0.0,275.7409722222222,293.5699072596849,21.0,36.51723251028807,4324.898158585995,0.5800927403150808
3582,37800,13,1074600,38.0,0.0,275.77,293.5716121605628,21.0,38.0,4312.187220911923,0.5783878394371982
3583,38100,13,1074900,39.36891793754539,0.0,275.79791666666665,293.57320215558985,21.0,39.36891793754539,4300.332967123085,0.5767978444101232
3584,38400,13,1075200,40.695896877269426,0.0,275.8255555555555,293.57474234992276,21.0,40.695896877269426,4288.850003846174,0.5752576500772193
3585,38700,13,1075500,41.97794117647059,0.0,275.85375,293.576267760335,21.0,41.97794117647059,4277.477262516317,0.5737322396649915
3586,39000,13,1075800,43.21205519244735,0.0,275.8833333333333,293.5777445468578,21.0,43.21205519244735,4266.467037996669,0.5722554531421906
3587,39300,13,1076100,44.395243282498186,0.0,275.91513888888886,293.5792240428452,21.0,44.395243282498186,4255.436612985254,0.5707759571547513
3588,39600,13,1076400,45.52450980392157,0.0,275.95,293.58070634151574,21.0,45.52450980392157,4244.385292489362,0.5692936584842414
3589,39900,13,1076700,46.59685911401598,0.0,275.98770399305556,293.58217865347973,21.0,46.59685911401598,4233.408428171972,0.5678213465202475
