index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
1440,0,6,432000,0.0,111.00415268496123,22.0,0.0,277.2,0.0,287.24462971206367,0.00803125550950552
1441,300,6,432300,0.0,111.00415268496123,22.0,0.0,277.23064933523267,0.0,287.22883247063174,0.00803125550950552
1442,600,6,432600,0.0,111.00415268496123,22.0,0.0,277.26033713200377,0.0,287.2132433066247,0.00803125550950552
1443,900,6,432900,0.0,111.00415268496123,22.0,0.0,277.28913461538457,0.0,287.19795164852695,0.00803125550950552
1444,1200,6,433200,0.0,111.00415268496123,22.0,0.0,277.31711301044635,0.0,287.18281214274,0.00803125550950552
1445,1500,6,433500,0.0,111.00415268496123,22.0,0.0,277.34434354226016,0.0,287.16782478926376,0.00803125550950552
1446,1800,6,433800,0.0,111.00415268496123,22.0,0.0,277.3708974358974,0.0,287.1530259315614,0.00803125550950552
1447,2100,6,434100,0.0,111.00415268496123,22.0,0.0,277.39684591642924,0.0,287.1384585790584,0.00803125550950552
1448,2400,6,434400,0.0,111.00415268496123,22.0,0.0,277.42226020892684,0.0,287.1240828206604,0.00803125550950552
1449,2700,6,434700,0.0,111.00415268496123,22.0,0.0,277.4472115384615,0.0,287.1098986563675,0.00803125550950552
1450,3000,6,435000,0.0,111.00415268496123,22.0,0.0,277.47177113010446,0.0,287.09591465828123,0.00803125550950552
1451,3300,6,435300,0.0,111.00415268496123,22.0,0.0,277.49601020892686,0.0,287.082143667768,0.00803125550950552
1452,3600,6,435600,0.0,111.00415268496123,22.0,0.0,277.52,0.0,287.06857463122543,0.00803125550950552
1453,3900,6,435900,0.0,111.00415268496123,22.0,0.0,277.5436588287849,0.0,287.0552075486536,0.00803125550950552
1454,4200,6,436200,0.0,111.00415268496123,22.0,0.0,277.56684860298896,0.0,287.042015186497,0.00803125550950552
1455,4500,6,436500,0.0,111.00415268496123,22.0,0.0,277.58955592105264,0.0,287.0289566663472,0.00803125550950552
1456,4800,6,436800,0.0,111.00415268496123,22.0,0.0,277.6117673814165,0.0,287.01607871072196,0.00803125550950552
1457,5100,6,437100,0.0,111.00415268496123,22.0,0.0,277.6334695825211,0.0,287.00338131962127,0.00803125550950552
1458,5400,6,437400,0.0,111.00415268496123,22.0,0.0,277.654649122807,0.0,286.99086449304514,0.00803125550950552
1459,5700,6,437700,0.0,111.00415268496123,22.0,0.0,277.6752926007147,0.0,286.9785282309936,0.00803125550950552
1460,6000,6,438000,0.0,111.00415268496123,22.0,0.0,277.6953866146848,0.0,286.96637253346665,0.00803125550950552
1461,6300,6,438300,0.0,111.00415268496123,22.0,0.0,277.71491776315787,0.0,286.95438380980033,0.00803125550950552
1462,6600,6,438600,0.0,111.00415268496123,22.0,0.0,277.7338726445744,0.0,286.94242086731197,0.00803125550950552
1463,6900,6,438900,0.0,111.00415268496123,22.0,0.0,277.7522378573749,0.0,286.93059853688897,0.00803125550950552
1464,7200,6,439200,0.0,111.00415268496123,22.0,0.0,277.77,0.0,286.9189168185314,0.00803125550950552
1465,7500,6,439500,0.0,111.00415268496123,22.0,0.0,277.7870916179337,0.0,286.9073757122392,0.00803125550950552
1466,7800,6,439800,0.0,12508.503558274706,22.0,0.0,277.80341130604285,0.0,286.89597521801227,0.9050020714375784
1467,8100,6,440100,0.0,13475.768860574342,22.0,0.0,277.8188947368421,0.0,290.9458231817047,0.9749846315521958
1468,8400,6,440400,0.0,13475.768860574342,22.0,0.0,277.833477582846,0.0,292.99068273632525,0.9749846315521958
1469,8700,6,440700,0.0,13475.768860574342,22.0,0.0,277.8470955165692,0.0,293.88213730593975,0.9749846315521958
1470,9000,6,441000,0.0,13475.768860574342,22.0,0.0,277.85968421052627,0.0,294.2953149908882,0.9749846315521958
1471,9300,6,441300,0.0,13475.768860574342,22.0,0.0,277.8711793372319,0.0,294.51029064166715,0.9749846315521958
1472,9600,6,441600,0.0,13475.768860574342,22.0,0.0,277.88151656920076,0.0,294.6407231404334,0.9749846315521958
1473,9900,6,441900,0.0,13475.768860574342,22.0,0.0,277.89063157894736,0.0,294.7345577941255,0.9749846315521958
1474,10200,6,442200,0.0,13475.768860574342,22.0,0.0,277.89846003898634,0.0,294.81234647331877,0.9749846315521958
1475,10500,6,442500,0.0,13475.768860574342,22.0,0.0,277.90493762183235,0.0,294.88256420695257,0.9749846315521958
1476,10800,6,442800,0.0,13475.768860574342,22.0,0.0,277.90999999999997,0.0,294.9482164126944,0.9749846315521958
1477,11100,6,443100,0.0,13475.768860574342,22.0,0.0,277.9141111111111,0.0,295.01075606155473,0.9749846315521958
1478,11400,6,443400,0.0,13475.768860574342,22.0,0.0,277.91777777777776,0.0,295.07121090398175,0.9749846315521958
1479,11700,6,443700,0.0,13475.768860574342,22.0,0.0,277.921,0.0,295.12993972077027,0.9749846315521958
1480,12000,6,444000,0.0,13475.768860574342,22.0,0.0,277.92377777777773,0.0,295.1868711324175,0.9749846315521958
1481,12300,6,444300,0.0,13475.768860574342,22.0,0.0,277.9261111111111,0.0,295.24289260502985,0.9749846315521958
1482,12600,6,444600,0.0,13475.768860574342,22.0,0.0,277.928,0.0,295.29829046992825,0.9749846315521958
1483,12900,6,444900,0.0,13475.768860574342,22.0,0.0,277.9294444444444,0.0,295.35236653510293,0.9749846315521958
1484,13200,6,445200,0.0,13475.768860574342,22.0,0.0,277.93044444444445,0.0,295.4053521087535,0.9749846315521958
1485,13500,6,445500,0.0,13475.768860574342,22.0,0.0,277.931,0.0,295.4570832389365,0.9749846315521958
1486,13800,6,445800,0.0,13475.768860574342,22.0,0.0,277.9311111111111,0.0,295.5076062448886,0.9749846315521958
1487,14100,6,446100,0.0,13475.768860574342,22.0,0.0,277.93077777777773,0.0,295.5570104628129,0.9749846315521958
1488,14400,6,446400,0.0,13475.768860574342,22.0,0.0,277.92999999999995,0.0,295.60549176071174,0.9749846315521958
1489,14700,6,446700,0.0,13475.768860574342,22.0,0.0,277.9289101247987,0.0,295.65306284209623,0.9749846315521958
1490,15000,6,447000,0.0,13475.768860574342,22.0,0.0,277.927652979066,0.0,295.69963087661057,0.9749846315521958
